run,n_feats,r2,rmse,features
189,20,0.4183015755533367,0.03425443548373809,"LAB,BOUGUER,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_VP90VS60,LITH_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
190,31,0.4216011924192865,0.03415714516374041,"MOHO,DEM,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
191,34,0.4208103158424693,0.03418048966024761,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
192,18,0.4167818351903928,0.03429915271942129,"MOHO,DEM,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_P180,REVEAL_VP60VS70,CRUST_RHO,SEDIMENT,CTD,EMAG2_LOG,REVEAL_S100,REVEAL_S140,REVEAL_P40,REVEAL_P60,REVEAL_P210,MOHO_U"
193,33,0.41908201139873,0.034231449034982,"MOHO,MOHO_GRAV,DEM,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
194,16,0.42224926702906496,0.034138003887462784,"MOHO,BOUGUER,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P90,REVEAL_P120,MOHO_GRAV_U"
195,30,0.4177164742307763,0.03427165856472444,"DEM,LAB,FREE_AIR,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
196,10,0.39049083171200016,0.03506372021671526,"FREE_AIR,GEOID,REVEAL_P180,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,CTD,REVEAL_VPVS_DIFF,REVEAL_S220,REVEAL_P60,MOHO_GRAV_U"
197,20,0.41596047461616037,0.034323296394661224,"MOHO,MOHO_GRAV,LAB,BOUGUER,SI,REVEAL_S90,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S140,REVEAL_S220,REVEAL_P90,MOHO_GRAV_U,MOHO_U"
198,24,0.4166084658504362,0.034304250279802044,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,SEDIMENT,REVEAL_P_DIFF_40_60,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U"
199,13,0.4136687254375422,0.03439057212586583,"MOHO,MOHO_GRAV,FREE_AIR,SI,GEOID,REVEAL_S90,REVEAL_VP60VS70,SEDIMENT,REVEAL_VPVS_DIFF,REVEAL_S140,REVEAL_S200,REVEAL_P90,MOHO_GRAV_U"
200,21,0.4156975317409579,0.0343310219425682,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,CRUST_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_S50,REVEAL_S140,REVEAL_S220,REVEAL_P60,REVEAL_P210,MOHO_GRAV_U"
201,28,0.41932152469875317,0.03422439147026436,"MOHO,MOHO_GRAV,DEM,FREE_AIR,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210"
202,13,0.4103048975343536,0.03448908172566226,"BOUGUER,SI,GEOID,REVEAL_VP90VS60,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S140,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U"
203,10,0.3960071721737516,0.03490468811083171,"SI,REVEAL_S90,REVEAL_P180,REVEAL_VP90VS60,LITH_RHO,SEDIMENT,CTD,EMAG2_LOG,REVEAL_P210,MOHO_GRAV_U"
204,29,0.42166307666971825,0.034155317838164626,"MOHO,MOHO_GRAV,DEM,FREE_AIR,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
205,23,0.42105287747969355,0.03417333160479043,"DEM,LAB,FREE_AIR,BOUGUER,SI,REVEAL_S90,REVEAL_P150,REVEAL_VP90VS60,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
206,19,0.4113843062253738,0.03445750196016352,"MOHO,MOHO_GRAV,DEM,LAB,BOUGUER,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_P60,REVEAL_P210,MOHO_GRAV_U"
207,22,0.4144044870998016,0.03436898773442369,"MOHO,LAB,FREE_AIR,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,MAG_SEIS_MOHO,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_U"
208,30,0.4164245541570176,0.03430965698803475,"MOHO,MOHO_GRAV,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P90,REVEAL_P120,MOHO_GRAV_U,MOHO_U"
209,23,0.4230317619262146,0.03411487811428651,"MOHO,MOHO_GRAV,DEM,LAB,SI,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,SEDIMENT,REVEAL_S_DIFF_200_220,EMAG2_LOG,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_GRAV_U,MOHO_U"
210,14,0.4157597924423635,0.03432919281248129,"MOHO,DEM,BOUGUER,SI,REVEAL_S80,REVEAL_VP60VS70,CRUST_RHO,REVEAL_S50,REVEAL_S140,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210,MOHO_U"
211,14,0.40137031728049466,0.03474937474341053,"MOHO,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_S100,REVEAL_S200,REVEAL_P40,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U"
212,17,0.40704909165345915,0.03458416068119523,"MOHO_GRAV,DEM,LAB,FREE_AIR,SI,GEOID,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,REVEAL_S200,MOHO_U"
213,12,0.40651798543532813,0.0345996457334523,"MOHO,FREE_AIR,SI,LITH_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_S140,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_U"
214,13,0.4010094361868538,0.03475984741400554,"MOHO_GRAV,DEM,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_VP60VS70,REVEAL_VP90VS60,SEDIMENT,REVEAL_S_DIFF_200_220,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_P60,REVEAL_P90"
215,10,0.41073865149464317,0.034476395061253565,"FREE_AIR,BOUGUER,SI,LITH_RHO,CRUST_RHO,REVEAL_S_DIFF_200_220,REVEAL_S50,REVEAL_S140,REVEAL_P120,REVEAL_P210"
216,31,0.4202275791954234,0.03419768024301491,"MOHO_GRAV,DEM,LAB,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
217,30,0.41950300381357253,0.034219042987506394,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_U"
218,31,0.41945089971287175,0.034220578665095404,"MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
219,33,0.42163212789559046,0.0341562317095024,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
220,31,0.422204797764518,0.03413931765707719,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,LITH_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
221,15,0.40592556146067904,0.03461691040737347,"MOHO_GRAV,LAB,SI,REVEAL_S80,REVEAL_VP60VS70,LITH_RHO,CRUST_RHO,SEDIMENT,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
222,23,0.42130231770208026,0.03416596899647281,"MOHO,DEM,FREE_AIR,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
223,14,0.41365230241515305,0.03439105375903601,"MOHO,LAB,FREE_AIR,GEOID,REVEAL_S90,REVEAL_VP60VS70,REVEAL_VP90VS60,MAG_SEIS_MOHO,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_P40,MOHO_GRAV_U,MOHO_U"
224,33,0.4200935579823525,0.03420163261259178,"MOHO,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_U"
225,21,0.413725195884881,0.03438891598211301,"MOHO,MOHO_GRAV,LAB,SI,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,LITH_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,MOHO_GRAV_U"
226,27,0.4192213262426513,0.03422734412256075,"MOHO,MOHO_GRAV,DEM,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_U"
227,14,0.4215864880841057,0.0341575793407413,"DEM,BOUGUER,SI,REVEAL_S80,REVEAL_P150,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,EMAG2_LOG,REVEAL_S50,REVEAL_S220,REVEAL_P40,REVEAL_P60,MOHO_U"
228,14,0.41860388528917647,0.03424553328055738,"MOHO,DEM,LAB,REVEAL_S90,CRUST_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_S220,REVEAL_P40,REVEAL_P90,REVEAL_P120"
229,18,0.41229422649923464,0.03443085833986482,"MOHO,MOHO_GRAV,LAB,SI,REVEAL_S90,REVEAL_VP60VS70,LITH_RHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,MOHO_U"
230,33,0.4211956095722367,0.03416911884372296,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
231,23,0.418909844265143,0.03423652126029746,"MOHO,MOHO_GRAV,DEM,BOUGUER,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP90VS60,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,MOHO_GRAV_U,MOHO_U"
232,19,0.4269502605497858,0.033998834596095276,"MOHO,MOHO_GRAV,DEM,BOUGUER,SI,GEOID,REVEAL_S90,LITH_RHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P90,MOHO_GRAV_U,MOHO_U"
233,34,0.42416280326859446,0.03408142370255949,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
234,33,0.4181851444647702,0.03425786344700328,"MOHO,MOHO_GRAV,DEM,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
235,23,0.4206183552914038,0.03418615340241,"MOHO,DEM,LAB,SI,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210"
236,14,0.4100804873219607,0.0344956435623821,"MOHO,REVEAL_S90,REVEAL_VP90VS60,CRUST_RHO,REVEAL_S_DIFF_200_220,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,MOHO_U"
237,19,0.4187285000098294,0.03424186304080982,"MOHO_GRAV,LAB,SI,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_S50,REVEAL_S140,REVEAL_P60,REVEAL_P120,REVEAL_P210,MOHO_U"
238,34,0.4197633531568715,0.03421136861145444,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
239,28,0.41887185012157535,0.03423764050662192,"MOHO,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
240,10,0.4145538977627391,0.03436460294943433,"DEM,BOUGUER,REVEAL_S80,REVEAL_P150,SEDIMENT,REVEAL_S140,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
