feature,sigma,cv_r2
VPVS_DIFF,0.23124108632046694,0.340653818761922
VPVS_DIFF,0.3057876921606392,0.3394860497915857
VPVS_DIFF,0.4043663440818807,0.3412025231039079
VPVS_DIFF,0.5347244000266965,0.34059294122984424
VPVS_DIFF,0.7071067811865475,0.3414485556756384
VPVS_DIFF,0.9350611267692983,0.34191933205170016
VPVS_DIFF,1.2365025114423323,0.34200501966418667
VPVS_DIFF,1.6351214022614597,0.3421001154394917
VPVS_DIFF,2.1622455073017246,0.3426805634732757
VPVS_DIFF,2.8593018398391052,0.3425561731207222
VPVS_DIFF,3.7810724932478514,0.34313945834841625
VPVS_DIFF,5.000000000000001,0.34313945834841625
SEDIMENT,0.1,0.3430886672925784
SEDIMENT,0.13223761271250095,0.34004185851498514
SEDIMENT,0.174867862159014,0.3456724881802056
SEDIMENT,0.23124108632046694,0.34183932421650853
SEDIMENT,0.3057876921606392,0.3413246796521442
SEDIMENT,0.4043663440818807,0.3411866654190443
SEDIMENT,0.5347244000266965,0.3409945288242118
SEDIMENT,0.7071067811865475,0.3415712094319462
SEDIMENT,0.9350611267692983,0.341933966682377
SEDIMENT,1.2365025114423323,0.3417899774906892
SEDIMENT,1.6351214022614597,0.34177596188548093
SEDIMENT,2.1622455073017246,0.3423779567214229
SEDIMENT,2.8593018398391052,0.3424912983012257
SEDIMENT,3.7810724932478514,0.34239104856449654
SEDIMENT,5.000000000000001,0.342373826810781
VOLC_DIST,0.1,0.32309196095419884
VOLC_DIST,0.13223761271250095,0.3421433175805343
VOLC_DIST,0.174867862159014,0.34584587665006816
VOLC_DIST,0.23124108632046694,0.3407524879054843
VOLC_DIST,0.3057876921606392,0.34078519886627884
VOLC_DIST,0.4043663440818807,0.3370700678854476
VOLC_DIST,0.5347244000266965,0.3295195391045998
VOLC_DIST,0.7071067811865475,0.32820819846859595
VOLC_DIST,0.9350611267692983,0.3283088863858012
VOLC_DIST,1.2365025114423323,0.32305425010916367
VOLC_DIST,1.6351214022614597,0.321126195705545
VOLC_DIST,2.1622455073017246,0.32198205077135156
VOLC_DIST,2.8593018398391052,0.3225345090485449
VOLC_DIST,3.7810724932478514,0.32246607552340967
VOLC_DIST,5.000000000000001,0.32337820823857816
