number,value,datetime_start,datetime_complete,duration,params_BOUGUER,params_CRUST_RHO,params_CTD,params_DEM,params_EMAG2_LOG,params_FREE_AIR,params_GEOID,params_LAB,params_LITH_RHO,params_MAG_SEIS_MOHO,params_MOHO,params_MOHO_GRAV,params_P_DIFF_40_60,params_REVEAL_P120,params_REVEAL_P210,params_REVEAL_P40,params_REVEAL_P60,params_REVEAL_S100,params_REVEAL_S140,params_REVEAL_S200,params_REVEAL_S220,params_REVEAL_S50,params_SEDIMENT,params_SI,params_S_DIFF_200_220,params_VOLC_DIST,params_VPVS_DIFF,params_VP_120_VS_140,params_VP_40_VS_50,system_attrs_fixed_params,state
148,0.3255971799686905,2026-04-12 23:32:12.929594,2026-04-12 23:32:15.620498,0 days 00:00:02.690904,0.15308300534422517,0.10869194442073589,0.34556572197172686,0.15736639077047113,1.5532488239507285,0.20878380264242247,0.19410145948830348,0.7928370989404653,1.9276554218409072,3.4433703689127553,0.10782624589403247,0.8995384350776506,0.20539598127775108,0.5596459601269521,0.12672008996254105,2.5481023470022532,2.356038798319358,1.692493878010538,1.2599428378415654,0.8691299535846538,0.8135013926319519,0.493185422514779,0.14319679240409955,0.3198114290268005,1.5758265488120435,0.23970765842078834,1.5376936026678574,3.0759873665446165,0.14434511952693885,,COMPLETE
149,0.3170364809071827,2026-04-12 23:32:15.621223,2026-04-12 23:32:18.262975,0 days 00:00:02.641752,0.15318283959797901,0.10756608444852059,0.3819392098171585,0.16324223500072133,1.5846646038786536,0.21902063178732173,2.05379269271792,1.0104054327644767,2.363100853406952,4.227359265380886,0.12016395701906868,0.9657794043079602,0.1490534781020562,1.1433775188941557,0.13016601508996536,2.648750393612403,2.7484474612773204,1.6672989241334557,2.2211860744774916,0.7961137083470885,0.8233047177320488,0.46245005403939793,0.1409935220371498,0.3073932650704018,1.545517104109219,0.24716533766383422,1.5052434361153577,3.113096816291661,0.163413733964878,,COMPLETE
150,0.3062757851264907,2026-04-12 23:32:18.263831,2026-04-12 23:32:20.936650,0 days 00:00:02.672819,0.1293984996699161,0.1124523823679906,0.34688547273785514,0.15305468893339416,1.4871419216490034,0.21215721864942078,0.191783307834561,1.4647612526002496,1.7636791597171275,3.490141834398381,0.10395341442761173,0.6720538273682554,0.10828184111461493,0.6380077904154902,0.10027030705837865,3.4099362869126493,2.4471237085287108,2.1063850861541957,1.2686172464070626,0.6825876666318968,0.9320690691958098,0.4917283984728156,0.17163770771530532,0.33036645017800514,1.6690613820937505,0.27809615112641867,1.576749602370964,3.2703810115168337,0.1870618551846991,,COMPLETE
151,0.32567618569302087,2026-04-12 23:32:20.937370,2026-04-12 23:32:24.016031,0 days 00:00:03.078661,0.1499674611726444,0.14361180232555815,0.3098810873832072,0.1883501004343234,1.4460770442453366,0.17658922983950046,0.15789975631110642,0.7975995833166394,2.8746245798583283,3.7015646276391165,0.1013380545663749,0.8380737586844623,0.14388441552195733,0.5916487297712272,0.12003135299209701,2.5570530164403396,2.2308335300696505,2.581370931601746,1.5860608419470021,0.9129308523578535,1.0199442756035269,0.5892756363031227,0.12647216649961973,0.2716878743966958,2.183034839193261,0.20522317096138706,1.264717858537041,2.959876525684215,0.14600020610316047,,COMPLETE
152,0.32573991809241215,2026-04-12 23:32:24.016848,2026-04-12 23:32:26.621165,0 days 00:00:02.604317,0.15036600908108438,0.1357815218479596,0.3154431427501382,0.15007950139963597,1.4267027728150392,0.19404024593099242,0.15795400409751367,0.8309525871377723,2.9125524805615006,3.473003126594577,0.101537204822906,1.029118225879563,0.13765901572380757,0.5820605216429264,0.1114741517987207,3.798403938795841,2.2294289538842134,2.403579166929528,1.605424061360932,0.8859533836430463,1.0244688937366397,0.5845149822742434,0.13154264540702415,0.3669723911251236,2.214386033312935,0.21012282366929919,1.4279999223262274,2.2239868587491793,0.1430304127914027,,COMPLETE
153,0.3181043439685288,2026-04-12 23:32:26.622037,2026-04-12 23:32:29.292544,0 days 00:00:02.670507,0.14826768111047037,0.13697549672413128,0.460792482098022,0.1538320428079431,1.8732341549354972,0.1978549412846376,0.14344021865223194,0.830069606073161,2.8937527925392588,4.795219412672704,0.10109499440029127,1.036231900960311,0.1369241904438524,0.4929139120200601,0.1465394312697409,3.1808341382319996,3.2143912226346494,2.3803031797794865,1.7973545812218752,0.8852039656830056,0.9677493406091954,0.5994279224949992,0.1559690882729633,0.2633961771349762,2.1922542575871646,0.20018268685102175,1.765875996816656,2.255892898557565,0.14985881573494028,,COMPLETE
154,0.3181367743662117,2026-04-12 23:32:29.293398,2026-04-12 23:32:31.981421,0 days 00:00:02.688023,0.13786153999058068,0.14461903562937137,0.32418995026459496,0.19044730949107735,1.4158321744711342,0.1993780452860277,0.11735654613827162,1.1998895949216641,3.0004732296976377,3.8048079590832375,0.1060548011259342,1.2882183423717288,0.1966832559701398,0.567056747652414,0.11368649837385747,4.189669816713228,2.282145597069165,0.12103359824409646,1.5104450232558668,0.757248681171276,1.021282219218335,0.4396005972166639,0.13516520905131219,0.3700380687802374,1.768175666737519,0.2120220880041697,1.3831971211586196,2.911399422617661,0.1441042861663124,,COMPLETE
155,0.31675441620543365,2026-04-12 23:32:31.986583,2026-04-12 23:32:34.808551,0 days 00:00:02.821968,0.11588360027046365,0.1162273916334079,0.3631510777379964,0.16734956396781994,1.5463883926674649,0.2344553238190833,0.12555498214533925,0.7947954760702689,1.9414037589004831,3.3651715370454296,0.11563147159087975,0.8015288235934362,0.13329923101742266,0.594993272549052,0.13811997463266282,3.647139354071924,2.862898897953702,1.7444111516445189,1.5831856396885444,0.687317143077628,0.8916206552818244,0.5748551061091016,0.10872118498120224,0.3242457273160288,2.190578410065129,0.16424885887240548,1.4592595306047522,2.0001231453870556,0.16977963103647767,,COMPLETE
156,0.3211750465483284,2026-04-12 23:32:34.809389,2026-04-12 23:32:37.822095,0 days 00:00:03.012706,0.17229019359473013,0.10049180175450062,0.3116819217101709,0.21982610503871738,1.2804178317252737,0.16094534236442534,0.1560823244172418,0.9003309694759521,2.2755208041969315,4.269219522014456,0.11146747323566072,0.9275355518593498,0.17728430865210784,0.5352079175245371,0.125200423950826,2.4708535412852233,2.543325102045748,1.9384969451418816,1.9760187670634017,0.9411569201174473,0.8146570317809178,0.5155754079198616,0.14649612906027257,0.2923988202479635,1.584859223509364,0.186342050783715,1.9321856717740273,2.4277626296090062,0.14202861271818198,,COMPLETE
157,0.31640345076617976,2026-04-12 23:32:37.827851,2026-04-12 23:32:41.026166,0 days 00:00:03.198315,0.13041764954551013,0.132793138030276,0.34296292277995777,0.14901614876406863,1.7453274756838302,0.1750898193247308,0.16195269771292506,0.9629033879968746,2.507460347142202,3.4910329063380305,0.13764036318383135,1.0876963408033553,0.11210084791877671,0.4518026201781872,0.11562263462853525,2.5020427198703583,2.1766668999826755,2.46547424801536,1.3288768893076663,0.8250868384859186,1.074228876844936,0.564743349919115,1.9832041746319395,0.3085282355071545,2.5872696655184675,0.23399049205039646,1.2728004341620092,2.606206774684932,0.2151141771100411,,COMPLETE
158,0.324576152810221,2026-04-12 23:32:41.027139,2026-04-12 23:32:43.936583,0 days 00:00:02.909444,0.1536062932171476,0.16753772505721257,0.28748803394957057,0.19669335268907817,1.3894071869147304,0.15065252996423556,0.1370632240690986,0.8349655244234386,3.461819741209906,3.1720845145294865,0.1268814502465213,0.8455545364918098,0.15602278754862034,0.7593471977549281,0.13202281846382724,2.927618274184758,1.986005227857811,2.1917041958280175,1.2062345024222982,0.9995717595110684,0.39275376335012463,0.8378297722783571,0.12920706818875555,0.27540730979063927,1.8970951601479382,0.2558086755060902,1.1642039919220981,3.5574067069896587,0.12409900573263699,,COMPLETE
159,0.3172621515031497,2026-04-12 23:32:43.937458,2026-04-12 23:32:46.816514,0 days 00:00:02.879056,0.1503939305434494,0.16673304749296516,0.2948318707318338,0.19745027683051786,1.4223337262903402,0.13210378681280874,0.1366599709767089,0.7300565480719611,3.345210964872702,3.702984998938703,0.10021144447811223,1.206734776630616,0.15887753279932398,1.0299666556934681,0.13115377046236004,2.9483556579606747,1.952390335590564,2.6650457385027315,1.1798349769393177,1.275282041867336,0.401786340567632,0.6828892410245591,0.10010057576933894,0.20832244543481454,1.900962216585978,0.24990927984537561,1.6231487486415324,3.482443198207964,0.12721205735557803,,COMPLETE
160,0.3181721927585636,2026-04-12 23:32:46.818650,2026-04-12 23:32:50.059562,0 days 00:00:03.240912,0.12011124820272066,0.11606098425847622,0.2685053809588102,0.174734102239457,1.5665752102990738,0.1529979730807474,0.10035755469581664,0.8361479448581779,3.7290140346495355,3.1936806232564807,0.13199997035463773,0.834442151389599,0.12991655868843108,1.3682903901424337,0.16914794336756325,3.8568906022043854,2.351295908234799,2.2615998064248375,1.399495821359084,1.0292166429653558,0.44159531312251726,0.8407398493042795,0.12739538124315472,0.27300671546487004,2.315783714469498,0.2891995953490253,1.1038879476647379,3.1663094267912113,0.15797263022581434,,COMPLETE
161,0.32740342990840016,2026-04-12 23:32:50.060314,2026-04-12 23:32:52.690834,0 days 00:00:02.630520,0.1369408932179466,0.19023741723978388,0.3994855798065048,0.16088317695746518,1.1939653583685905,0.16556175703359285,0.14269256145062786,0.9736412868507869,3.162500955326367,3.990185051481361,0.11329503370872954,0.7507942400791247,0.12546086103144907,0.739044751978057,0.12207324731075786,4.693170065020573,0.9322282228129242,2.0423311899239724,1.7129213202250717,0.8883907861608166,0.27477568441877825,0.644690605120534,0.7824948051648495,0.35901978803919227,2.1133623203958183,0.26494577411367126,1.20025614165801,2.9684909354240796,0.1157025214558073,,COMPLETE
162,0.3277968267257373,2026-04-12 23:32:52.691664,2026-04-12 23:32:55.308441,0 days 00:00:02.616777,0.1382755126478584,0.1486870006980618,0.37109536905152657,0.15968981562318435,1.2082553658365327,0.16477482841587182,0.14622738504139568,1.0512254739428069,3.136367460079226,4.963567406471186,0.11035824573914112,0.7348707237117512,0.11931337351325903,0.7579122067775925,0.1226447858710101,4.660201098515252,2.6279457624731286,2.074481169473092,1.749795095660823,0.8933238648869959,0.238367755827706,0.6190149879617296,0.5760674965702548,0.3564004327355373,1.8282162101063972,0.26833543643401425,1.1782112662426216,2.9983958615772255,0.11439059788360922,,COMPLETE
163,0.32749457405858945,2026-04-12 23:32:55.311517,2026-04-12 23:32:58.394178,0 days 00:00:03.082661,0.10896529482877179,0.1936565246718197,0.3838897246224315,0.14618825039298636,1.2194380973641847,0.19405208884375733,0.1618718884118436,1.002129574765865,3.062519474449202,4.068089894013392,0.11130004173078308,0.7579537878073772,0.12115943945966225,0.8654015722631934,0.14246589200511126,4.666929210952769,1.035296254135375,1.9265468192246258,1.7966871845329897,0.8969998627705884,0.24987767258291874,0.6417776424798419,0.6738698651269566,0.3922862019400964,1.7830121074171317,0.2627243002843815,1.184971240020897,2.944478149147539,0.11485218979581223,,COMPLETE
164,0.3319438803004372,2026-04-12 23:32:58.395117,2026-04-12 23:33:01.057881,0 days 00:00:02.662764,0.1060382532682865,0.18627370080524788,0.4005436233183611,0.1433388684298705,1.4032876591571732,0.19723172526195631,0.12903119513534997,1.0637313012728236,3.0267385571300958,4.937611396894237,0.1105517713404912,0.741094753385567,0.11980809312347389,0.7582879521376382,0.14009435178143181,4.933647907227073,0.9158822683160309,1.8648334067197063,1.7592213515318844,0.8871706862166555,0.23611213437249404,0.6322554039950683,0.7740179265917164,0.3338516224914781,1.8322732111653381,0.26180348222473443,1.1921613685073678,2.8726375062702236,0.11504756517256545,,COMPLETE
165,0.32203416044334787,2026-04-12 23:33:01.058824,2026-04-12 23:33:03.900585,0 days 00:00:02.841761,0.10805923734422716,0.20026189457255594,0.40433587577718133,0.12599547123468477,1.4341763873851239,0.17017096587781505,0.11238845855698666,1.0848893035868965,3.1814231599306506,4.956264106047935,0.1120875431785483,0.7903516913628135,0.12364508727498733,0.7477106207547425,0.14562125460272696,4.8765237243991395,0.9036637354686177,1.8958425921128212,2.1140252252077643,0.8732992380121388,0.2512149442972517,0.6274177661608499,0.8415448393357308,0.33433433526708656,1.8027324793026696,0.21572289628261204,1.2070924779572294,2.818057964180937,0.11060236880648287,,COMPLETE
166,0.31488990924315924,2026-04-12 23:33:03.901753,2026-04-12 23:33:06.793254,0 days 00:00:02.891501,0.12347744059606816,0.182394923502343,0.5506765664801474,0.15828293333926016,1.6378148789605553,3.7200880976773596,0.12870580950438756,1.515277761741548,2.923121377359109,4.527836242020312,0.12532259343080424,0.734708985897232,0.14719724684542895,0.8627982209073833,0.1523393824731412,4.6117735109260645,0.8223433395020282,2.076121393864309,1.8050138309860229,0.8985614810400732,0.2173897407657233,0.6763008319455608,0.6040171437008116,0.40020749046063747,1.4064418485010102,0.26245759313493305,1.3496043728233085,3.0034961779664844,0.140131376539159,,COMPLETE
167,0.33035362788454875,2026-04-12 23:33:06.794581,2026-04-12 23:33:09.739427,0 days 00:00:02.944846,0.10628044099487305,0.16507581667021318,0.44382895645933546,0.14483558358014126,1.1688108595553157,0.18995340530780527,0.14282336187373,1.0336820219440102,3.526650177259133,3.935430522430449,0.11294728081482996,0.8673827193447716,0.11520755896267622,0.763685354336497,0.13912432181106354,4.378266485253622,0.7137416881266763,1.7209208158849925,2.723319596734138,0.783361440878555,0.26528700099107033,0.8226168926715419,0.7610180783600474,0.34148930376182457,1.9067172600938798,0.23155785809459184,1.0841081158040617,2.1165569280460543,0.11459563911339857,,COMPLETE
168,0.3219791539471617,2026-04-12 23:33:09.740428,2026-04-12 23:33:12.728516,0 days 00:00:02.988088,0.10155514796768095,0.20464880975004363,0.3827905449507702,0.14399762218240314,1.196836759375702,0.21008081588438665,0.1223949540170919,1.0367282485849172,4.090048036589819,3.9823115298667817,0.11147299250127286,0.9505279344549303,0.10287113626418677,0.6288619816198247,0.14096169338453982,4.300484083626813,0.7542880089508168,1.7443883108226235,2.7373416806262316,0.8090954187874863,0.29361340707324807,0.6143414119302981,0.7464539390026385,0.3399631979027122,1.724056410214359,0.18813991889004886,1.0633590303465401,2.2216120454656165,0.11500470708265786,,COMPLETE
169,0.3272492409714122,2026-04-12 23:33:12.730858,2026-04-12 23:33:15.706056,0 days 00:00:02.975198,0.11222929490735799,0.22559398602765188,0.4445003721796437,0.11897436220526796,1.175332495793586,0.19192575963609323,0.14835887499203157,1.2623248726121807,2.670324927157614,4.465508297580886,0.10590531979762273,0.745594168060184,0.11825594918629963,0.7144065796974384,0.12155839343457092,3.972822286842905,1.0669424175955988,1.5706661905177106,2.310083789866807,0.7556420633389259,0.21501036568490622,0.5077144315299537,1.0427069559410829,0.3937735695490559,1.5567398926664415,0.23591060026645386,1.0029453018488643,2.487196182158745,0.10911452504136743,,COMPLETE
170,0.3214813426254106,2026-04-12 23:33:15.706929,2026-04-12 23:33:18.317747,0 days 00:00:02.610818,0.11093545093848613,0.19484708488276856,0.4459406262541668,0.1210279542683847,1.209540332508397,0.24651244209864562,0.14868260896321164,1.1745962936494687,2.7299443126063117,4.636597690120895,0.10244773714221056,0.7504400081609185,0.11862213557958425,0.6705832126708234,0.11035121723947526,4.585960878494774,0.9075730837566764,1.5807236299516207,3.013055766844136,0.7331835747852536,0.19337952848973206,0.5073035413055978,0.7738981807688763,0.39272533359477885,1.2630746277158929,0.2407120881477622,1.031331336354177,2.5282635059753167,0.14756346065300638,,COMPLETE
171,0.32673561340441687,2026-04-12 23:33:18.318474,2026-04-12 23:33:21.723932,0 days 00:00:03.405458,0.13633499436016117,0.2355333400440302,0.433641584248389,0.13066243738296454,1.181917857016995,0.18456201833801564,0.15823439323952745,1.2242634553195546,3.082918827101004,4.165860361791235,0.11499799809940969,0.8341004484433507,0.11767307517028017,0.5931949613354881,0.12379706948911062,3.9256408920053545,0.6919257938844291,1.902161751725927,2.6332181887544874,0.7762567974468694,0.24355419266921796,0.5832894214358276,1.2635755371150403,0.35436623872372,1.5226219264196352,0.22646618459361295,0.9772966745147218,2.83514437291746,0.10638221399908383,,COMPLETE
172,0.3204137881602303,2026-04-12 23:33:21.724852,2026-04-12 23:33:24.563171,0 days 00:00:02.838319,0.10108101757233899,0.23055206403508569,0.4882346579202369,0.13165562303566952,1.3268703346551745,0.18820126009554147,0.1404925792285356,1.257180156156205,2.5677223848134627,4.060129357688539,0.1141534258273229,0.865662276105232,0.12093352849648574,0.5111397449918967,0.1212308850410317,3.8316500396668376,0.7192420617681495,1.7842772609121138,2.469529437118078,0.777209862809458,0.2426301926839356,0.5948971341649353,0.9375094424545035,0.3961412315649794,1.5625420186003747,0.21354226399086584,0.9753185626481863,2.6977502571240404,0.10139910189156325,,COMPLETE
173,0.33256344778313085,2026-04-12 23:33:24.564095,2026-04-12 23:33:27.220445,0 days 00:00:02.656350,0.13370844221223616,0.2346383734939795,0.4226653724313467,0.11772479040721075,1.1717696994726683,0.223099932422129,0.1593908583689547,1.3217877965000173,3.038641119877975,4.379775320442358,0.10063319565703623,0.6861494555253654,0.11207823197038398,0.810763139389762,0.16112735267186287,4.947270960908118,0.9799967827053673,1.5145489316229739,2.9721945794832916,0.8610284411452369,0.2913224403892793,0.4808826992613456,1.0962747358949605,0.36505277688978816,1.443189307357902,0.2319440314483376,1.2407226996245502,2.1651861479132433,0.11881641320006663,,COMPLETE
174,0.32670914685408137,2026-04-12 23:33:27.221578,2026-04-12 23:33:30.774198,0 days 00:00:03.552620,0.11431765462166162,0.23532091597440782,0.4214296793898218,0.1259634602922131,1.1864541393872197,0.22768770967877988,0.158518166298066,1.3745382187446844,3.271602143768216,4.305118541745164,0.10040610836452267,1.0290275724557978,0.10185515456319294,0.7416038100216151,0.16159004902684318,4.015663319462954,0.6564347190723807,1.589874850992522,3.1874826293496743,0.8471687794716624,0.3040262757698921,0.47020521405894367,1.033025908157918,0.35962742293736655,1.3450751670915864,0.23336480947198282,1.2405196596235561,1.8827283691050194,0.1153526222235365,,COMPLETE
175,0.32914062628143437,2026-04-12 23:33:30.779356,2026-04-12 23:33:33.630723,0 days 00:00:02.851367,0.13333076423582885,0.2681009170762538,0.42814855679181696,0.11271632727512262,1.1661512052772516,0.22691188462129117,0.1609896179965845,1.4004744475721091,3.177847248083622,4.262522451456112,0.10367567538333557,1.0037653887508968,0.11222635682675601,0.7957681394112571,0.1654311885211336,4.535847794092292,0.6544495474605293,1.5650130216226776,3.3433194508115625,0.7098562157433194,0.2891404351037262,0.4744656182894271,1.2881887118311592,0.4591972041776802,1.1867631557738447,0.1721938408292928,1.3973839731227624,2.0721859987452453,0.10783490154212247,,COMPLETE
176,0.3278330332065496,2026-04-12 23:33:33.631621,2026-04-12 23:33:36.633815,0 days 00:00:03.002194,0.11105929686025538,0.24415395198209425,0.4243881525640414,0.11676166885989406,1.1647129688746118,0.22692133021006575,0.1619108824022341,1.7515652570266358,3.0046956994554392,4.353407668867748,0.10055139566053416,0.9680616591761908,0.1006494551548277,0.8674059533543091,0.18321209173032874,4.965649647489248,0.638858143428375,1.33176751504938,3.382424488391864,0.6920202639896609,0.2870870697711637,0.47674469834186056,1.0573476819436958,0.47457328135502236,1.4403707518380728,0.1764477968716971,1.4280916350671662,2.4126152241748953,0.10748885676150624,,COMPLETE
177,0.3243538574734375,2026-04-12 23:33:36.634556,2026-04-12 23:33:39.286326,0 days 00:00:02.651770,0.11183380162547793,0.2560591330231546,0.6038381526871909,0.10642406740156082,1.1638880977256454,0.21443194638756133,0.16025190529019473,1.7460604058005798,3.1901248253471777,4.340217640215575,0.10395112635245439,1.034017522972697,0.10083276102862003,0.8838071991949321,0.1639250499494386,4.933118256266053,0.5964863687579033,1.4837053320471094,3.4377162942758437,0.7115004612817958,0.28938880391366306,0.4829508946108964,1.1043023146448878,0.4719371782099549,1.4408208686423405,0.17446096359249733,1.3984052965718887,2.0872326106611805,0.10753424425490746,,COMPLETE
178,0.32467389279554254,2026-04-12 23:33:39.289796,2026-04-12 23:33:41.958976,0 days 00:00:02.669180,0.13128866411422965,0.23654818390721208,0.41894236903065446,0.11445429534241325,1.2811988901860376,0.23568471135278846,0.17379357622120287,1.3112637511733727,3.1841173535556355,3.8032944696228403,0.10052314941038046,1.4611525204746767,0.11281989887716984,0.7803698853359834,0.1794596156940474,4.11288129979315,0.6292674893603895,1.3727386348308144,3.0090841009584746,0.6674853128391448,0.2834687417350004,0.44925164224404396,1.4159295933027147,0.43099825355552607,1.2016402676867062,0.14627375576674903,1.4923952852929618,1.9192944166783998,0.11615768104098527,,COMPLETE
179,0.32352840653067794,2026-04-12 23:33:41.959877,2026-04-12 23:33:45.382736,0 days 00:00:03.422859,0.10749338860577883,0.31728315409159186,0.5049099993102284,0.1198924202465904,1.5196945056311246,0.26160742368329665,0.130644122568402,1.8959476680647318,2.787485289929152,4.991481060314931,0.11944830852876173,0.9683443039103824,0.1258056426124181,0.8371846571061996,0.18600623084240372,4.446774328878473,0.9893885561231339,1.5698256724576105,3.1925441234907246,0.7389536459567678,0.22605629511720973,0.5277509419689382,1.2568017236329376,0.4891762315195792,1.3528484110841952,0.19848509526850433,1.3154560708914067,1.7977467370886504,0.10139353174745906,,COMPLETE
180,0.3270363874071539,2026-04-12 23:33:45.390650,2026-04-12 23:33:48.612344,0 days 00:00:03.221694,0.1192688813911314,0.2259588368389082,0.43763958269119696,0.11640487078157283,1.201302778088309,0.22369567074552463,0.15854545338385337,1.5373478167688566,1.4342792529251691,4.471978923808507,0.11057410365830107,0.8735641888849782,0.14183877725739674,0.7293792217847966,0.161661737118492,4.022688181943263,0.6827853078105907,1.6244670759220547,3.7563702004035697,0.8855032977604784,0.2720029639742284,0.46790427001026175,1.0480718558719897,0.45638350580869275,1.5182491855734508,0.16411055017247028,1.6488633850778978,2.1746516701914547,0.10823699878963762,,COMPLETE
181,0.32377026309823415,2026-04-12 23:33:48.613145,2026-04-12 23:33:51.401054,0 days 00:00:02.787909,0.11939193158432186,0.27158780866202736,0.43168220657605144,0.11410948364726003,1.1665327187076084,0.21947637183297034,0.1590303384774432,1.5636211380982472,3.4177146069193274,4.469611508891739,0.10961151487881718,1.1603126447474885,0.14079950259186155,0.7207909927244092,0.1665344727744586,4.559295747032832,0.5533076483308347,1.2688256465365502,3.5354977269985484,0.8670797361166461,0.2732954245911644,0.4707849929849878,1.0532012375457933,0.4216040167306031,1.137820391228245,0.15841320959150434,1.6288599591474104,2.146070034995947,0.10836555532501899,,COMPLETE
182,0.3258919806634174,2026-04-12 23:33:51.401823,2026-04-12 23:33:54.053373,0 days 00:00:02.651550,0.12962672185302063,0.22447549328103583,0.39726181059159243,0.1287951914817043,1.2904793412864244,0.23122433539498233,0.17335676558360125,1.3528792588411864,1.2265677050373998,4.08886319052673,0.11886401830173274,1.0095144065373776,0.11387726126417308,0.8132251834387197,0.15552011009476882,3.9558572677695194,0.7833113545594155,1.6754018548303011,2.757946987691058,0.7850924920146447,0.3081273360328765,0.5068369636621118,0.9909239033539647,0.3821331215005027,1.368341639689698,0.17387251838685952,1.2352077382668505,2.4677090580872774,0.11609666521236252,,COMPLETE
183,0.32271384370198025,2026-04-12 23:33:54.054246,2026-04-12 23:33:57.226071,0 days 00:00:03.171825,0.10114736264635404,0.21645201133306702,0.39494523203949616,0.12944104833898576,1.2865272646105765,0.2379798502303406,0.18346395417404035,1.6636486677311466,1.4660844606082966,3.995838262716511,0.11956766613466252,0.9188718098705466,0.11392333548904839,0.8097569516693703,0.15639316991136118,3.9600551136605517,0.7694762097961999,1.6972255534766458,4.385393483433385,0.7639499679168479,0.3312342888576148,0.4976675941108558,1.5680372341447988,0.4457196104353527,1.3303113294317033,0.13938737669844586,1.7115110203419441,2.3104402855762873,0.1152926207819246,,COMPLETE
184,0.32684101958046907,2026-04-12 23:33:57.227122,2026-04-12 23:34:00.797330,0 days 00:00:03.570208,0.12733043458947443,0.24408410554035434,0.4703981111598001,0.10605683024852514,1.3697119071196648,0.19804915738276163,0.17025930035103395,1.3918785147950248,1.3640707337073041,4.201328675752729,0.10850216620491009,1.0371056735214073,0.1063598733162161,0.9217166619793639,0.195689335334928,4.977831214842968,0.6533696750540517,1.4907165118673085,2.6948464554160783,0.8448981826618746,0.30781034750541747,0.5382887171831611,1.0369107533617588,0.3879610463830862,1.464235873670893,0.16936525295069738,1.4623216135461443,1.9163883248278115,0.10056476113977894,,COMPLETE
185,0.3301412922024417,2026-04-12 23:34:00.798147,2026-04-12 23:34:03.595129,0 days 00:00:02.796982,0.1266200644727559,0.2437066887218037,0.46907307357848005,0.1070567406755063,1.3507074940973949,0.19049108706880336,0.17139602764224499,1.4355028332406976,1.200485267582578,4.228340294830821,0.1298671683900079,1.0293177594541967,0.10630461005837849,1.0435229251548468,0.2044184227401459,4.976511568856113,0.7043588154135343,1.3797762251466699,2.6466259696454975,0.8012070803902132,0.3105305278486238,0.551707793301551,1.0368982005010805,0.38720592574534546,1.4726990492973795,0.18157664052903028,1.2311896326899456,1.8072244358258702,0.10789391633122027,,COMPLETE
186,0.33443208996190793,2026-04-12 23:34:03.600324,2026-04-12 23:34:06.672346,0 days 00:00:03.072022,0.12532203517557222,0.2325689819388024,0.47386929843015224,0.1048470548811175,1.2079246778381132,0.19491386809275146,0.17362492146004083,1.4057277623337305,0.9817394955643965,4.214511260202388,0.12468455223737208,1.0597480605631353,0.10718087174344261,0.9363184782473407,0.21504554280712573,4.810089455589568,0.6780354789239216,1.5639056858728237,2.6477058929638364,0.6987438157523309,0.3134790385743953,0.5556911854771986,0.9998616742835941,0.3781530306426663,1.5029922739232835,0.17407791915090054,1.2443322279507774,1.9159047439075292,0.1039599090734928,,COMPLETE
187,0.307161947092388,2026-04-12 23:34:06.673105,2026-04-12 23:34:09.696380,0 days 00:00:03.023275,0.12540644475303095,0.2462648645982298,0.5399844406644193,0.10034940847129735,1.2051909249464947,0.2270076814431221,0.173312035423149,1.5012136349433978,1.3158059209888726,4.475231230500623,0.13128047932582143,1.0089442122306702,0.10604939622648497,1.077877245452969,0.19934964081058343,4.251943453489872,0.6888169840904308,1.3314975132456022,2.729935939014192,0.678620069872618,0.31688914224543346,0.5377049182651862,1.0154681889713573,0.3872374837366526,1.2064521241917328,0.12911858081078897,1.4236961494593419,1.9358985622950118,0.10038160609097177,,COMPLETE
188,0.33144666601916317,2026-04-12 23:34:09.697325,2026-04-12 23:34:12.340342,0 days 00:00:02.643017,0.11365946532985807,0.2318573627892657,0.4598022150907394,0.10792831543585714,1.1612345925342293,0.1945069337579,0.1464387907108227,1.4310684080835012,1.206727818640226,4.162222850287447,0.1197021537796794,1.0605877584875327,0.11690398421008093,0.9112719916722734,0.22944715641873492,4.99670020873066,0.646910159729472,1.5124059234798604,4.095060821851781,0.7156809006362049,0.18639054251354406,0.4562218179952812,1.1819991052391028,0.4630427848925617,1.3994546296447528,0.1732843235555669,1.1785222668345676,1.7517442185927308,0.11197461765079113,,COMPLETE
189,0.3291559596831627,2026-04-12 23:34:12.342831,2026-04-12 23:34:15.271858,0 days 00:00:02.929027,0.11300609323511501,0.302338701282413,0.4750968541348279,0.10728100720562704,1.1390689766881001,0.1963376731793881,0.1440067298434214,2.0986545947074964,1.1271269635916696,4.03623394711185,0.12331063148888466,1.0894012850464325,0.10095292095921585,0.9344544156587267,0.2284861688307161,4.959266913548797,0.6387422898384836,1.4867650606858598,4.288654979501037,0.6783540062946745,0.17520088479601814,0.4491325682830482,1.151480984945437,0.4795120642545678,1.4692298086259397,0.1723885021868771,1.1970650599423251,1.7607224752022521,0.10792557965184316,,COMPLETE
